MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MoSold,SaleType,SaleCondition,SalePrice,area_cluster,TotalSF,area_rooms
60,3,78.0,12011,1,0,3,0,1,0,15,2,2,0,5,8,5,1998,1998,1,0,12,13,1,530.0,2,4,2,2,3,0,2,956,5,0,130,1086,1,0,1,4,1086,838,0,1924,1,2,1,3,1,2,7,5,1,4,1,1998.0,1,2,592,4,4,2,208,75,0,0,374,0,4,6,8,4,280000,4,3010,54180
85,3,67.96128423040604,7540,1,0,3,0,1,0,11,2,2,0,6,6,6,1978,1978,1,0,12,13,2,0.0,3,4,1,2,3,0,2,773,5,0,115,888,1,0,1,4,912,0,0,912,1,1,0,2,1,3,5,5,1,4,1,1978.0,1,2,470,4,4,2,0,0,0,0,192,0,2,6,8,4,156000,1,1800,21600
50,3,67.96128423040604,9144,1,3,3,0,4,0,3,2,2,0,0,5,5,1940,1982,1,0,8,8,2,0.0,3,4,1,3,3,3,4,399,5,0,484,883,1,2,1,4,988,517,0,1505,1,1,0,3,1,3,8,5,0,5,5,1940.0,2,1,240,4,4,0,0,0,0,0,0,0,4,7,8,4,145000,0,2388,33432
160,4,21.0,1680,1,3,3,0,4,0,2,2,2,3,5,6,8,1972,2007,1,0,6,6,1,510.0,3,4,1,3,3,3,0,162,5,0,321,483,1,2,1,4,483,504,0,987,0,1,1,2,1,2,5,5,0,5,5,1972.0,2,1,264,4,4,2,250,0,0,0,0,0,4,5,8,4,118000,1,1470,19110
60,3,67.96128423040604,18800,1,0,3,0,2,0,14,2,2,0,5,6,5,1976,1976,1,0,6,6,1,120.0,3,4,2,2,3,2,2,712,5,0,84,796,1,4,1,4,790,784,0,1574,1,2,1,3,1,3,6,5,1,4,1,1976.0,0,2,566,4,4,2,306,111,0,0,0,0,4,7,8,4,190000,0,2370,35550
70,4,59.0,10690,1,3,3,0,4,0,9,2,2,0,5,5,7,1920,1997,3,0,12,13,2,0.0,3,2,1,3,0,3,4,456,5,0,216,672,1,2,1,0,672,672,0,1344,0,1,0,3,1,3,6,5,0,5,5,1964.0,2,1,468,4,1,2,0,128,218,0,0,0,4,7,8,4,147000,0,2016,24192
20,3,67.96128423040604,9500,1,0,3,0,4,0,12,2,2,0,2,6,5,1963,1963,1,0,9,10,1,247.0,3,4,1,2,3,3,1,609,5,0,785,1394,1,2,1,4,1394,0,0,1394,1,1,1,3,1,3,6,5,2,2,1,1963.0,1,2,514,4,4,2,0,76,0,0,185,0,4,7,8,4,159000,0,2788,39032
80,3,101.0,9150,1,0,3,0,0,0,12,2,2,0,7,6,5,1962,1962,1,3,9,10,1,305.0,3,4,1,2,3,1,2,371,5,0,728,1099,1,2,1,4,1431,0,0,1431,0,1,0,3,1,3,6,5,1,2,2,1962.0,1,1,296,4,4,2,64,110,0,0,0,0,4,12,8,4,165000,0,2530,32890
20,3,78.0,7800,1,3,3,0,4,0,12,2,2,0,2,5,6,1954,1954,1,0,6,6,1,200.0,3,4,2,3,3,3,3,540,5,0,728,1268,1,2,1,4,1268,0,0,1268,0,1,0,2,1,3,7,5,1,2,1,1954.0,0,1,244,4,4,2,0,98,0,0,0,0,4,3,8,4,132000,3,2536,32968
20,3,67.96128423040604,9830,1,0,3,0,0,0,12,2,2,0,2,5,7,1959,2006,1,0,13,14,2,0.0,3,2,1,3,3,3,0,72,4,258,733,1063,1,0,1,4,1287,0,0,1287,1,1,0,3,1,2,7,5,1,2,5,1997.0,0,2,576,4,4,2,364,17,0,0,182,0,4,3,8,4,162000,3,2350,30550
60,3,67.96128423040604,8121,1,0,3,0,4,0,8,2,2,0,5,6,5,2000,2000,1,0,12,13,2,0.0,3,4,2,2,3,3,5,0,5,0,953,953,1,0,1,4,953,711,0,1664,0,2,1,3,1,3,7,5,1,4,1,2000.0,1,2,460,4,4,2,100,40,0,0,0,0,4,1,8,4,172400,4,2617,41872
50,3,80.0,17120,1,3,3,0,4,0,4,1,2,0,0,4,4,1959,1959,1,0,14,10,2,0.0,3,4,1,4,4,4,6,0,6,0,0,0,1,4,1,4,1120,468,0,1588,0,2,0,4,1,3,7,3,1,2,5,1991.0,0,2,680,4,4,0,0,59,0,0,0,0,4,7,8,4,134432,0,1588,20644
120,3,50.0,7175,1,3,3,0,4,0,20,2,2,4,2,6,5,1984,1984,1,0,9,10,2,0.0,3,4,1,2,3,3,0,623,3,121,0,744,1,4,1,4,752,0,0,752,1,1,0,2,1,3,4,5,0,5,1,1984.0,2,1,264,4,4,2,353,0,0,0,90,0,2,2,8,4,125000,1,1496,16456
20,3,79.0,10634,1,3,3,0,4,0,12,2,2,0,2,5,6,1953,1953,1,0,8,8,2,0.0,3,4,2,3,3,3,1,428,3,180,0,608,1,4,1,4,1319,0,0,1319,1,1,0,3,1,3,5,3,0,5,1,1953.0,2,1,270,4,4,2,66,0,0,0,0,0,1,11,8,4,123000,0,1927,21197
60,3,65.0,8200,1,3,3,0,4,0,5,2,2,0,5,7,5,2003,2004,1,0,12,13,2,0.0,2,4,2,2,3,3,5,0,5,0,847,847,1,0,1,4,847,1081,0,1928,0,2,1,4,1,2,8,5,1,2,3,2003.0,0,2,434,4,4,2,100,48,0,0,0,0,4,7,8,4,219500,4,2775,49950
30,3,67.96128423040604,10020,1,0,2,0,4,2,7,2,2,0,2,1,1,1922,1950,1,0,13,14,2,0.0,1,1,0,1,2,1,1,350,5,0,333,683,1,2,0,0,904,0,0,904,1,0,1,1,1,1,4,0,0,5,6,1977.3601659751037,3,0,0,5,5,2,0,0,0,0,0,0,4,3,8,4,61000,1,1587,9522
85,3,57.0,8846,1,0,3,0,1,0,5,2,2,0,6,5,5,1996,1996,1,0,12,13,2,0.0,2,4,2,2,3,0,2,298,5,0,572,870,1,0,1,4,914,0,0,914,0,1,0,2,1,3,5,5,0,5,5,1998.0,2,2,576,4,4,2,0,0,0,0,0,0,4,7,8,4,148000,1,1784,19624
60,1,102.0,11143,1,0,3,0,0,0,21,2,2,0,5,8,5,2004,2005,1,0,5,5,2,0.0,2,4,2,2,3,3,5,0,5,0,1580,1580,1,0,1,4,1580,886,0,2466,0,3,0,4,1,2,8,5,1,2,1,2004.0,1,2,610,4,4,2,159,214,0,0,0,0,4,12,8,4,340000,2,4046,76874
20,3,88.0,11394,1,3,3,0,0,0,22,2,2,0,2,9,2,2010,2010,3,0,12,13,3,350.0,2,4,2,0,3,0,2,1445,5,0,411,1856,1,0,1,4,1856,0,0,1856,1,1,1,1,1,0,8,5,1,0,1,2010.0,0,3,834,4,4,2,113,0,0,0,0,0,4,6,6,5,394432,4,3712,70528
60,3,60.0,8123,1,0,3,0,4,0,8,6,2,0,5,6,5,2000,2000,1,0,12,13,1,16.0,3,4,2,2,3,3,5,0,5,0,982,982,1,0,1,4,1007,793,0,1800,0,2,1,3,1,3,7,5,1,4,1,2000.0,0,2,463,4,4,2,100,63,0,0,0,0,4,6,8,4,179000,4,2782,44512
50,3,50.0,5000,1,3,3,0,4,0,18,2,2,0,0,5,6,1924,1950,1,0,3,14,2,0.0,3,4,0,3,3,3,3,218,5,0,808,1026,1,4,1,4,1026,665,0,1691,0,2,0,3,1,2,6,5,1,2,5,1924.0,2,1,308,4,4,2,0,0,242,0,0,0,4,5,8,4,127000,4,2717,35321
20,1,60.0,7200,1,3,3,0,4,0,21,2,2,0,2,7,5,2006,2006,1,0,12,13,2,0.0,2,4,2,2,1,3,5,0,5,0,1293,1293,1,0,1,4,1301,0,0,1301,1,2,0,2,1,2,5,5,1,2,1,2006.0,1,2,572,4,4,2,216,121,0,0,0,0,4,8,6,5,187750,3,2594,36316
60,3,79.0,9245,1,0,3,0,4,0,5,2,2,0,5,7,5,2006,2006,1,0,12,13,2,0.0,2,4,2,2,3,0,5,0,5,0,939,939,1,0,1,4,939,858,0,1797,0,2,1,3,1,2,8,5,0,5,1,2006.0,1,2,639,4,4,2,144,53,0,0,0,0,4,4,8,4,213500,4,2736,49248
45,2,60.0,9000,1,3,3,0,0,0,20,2,2,0,1,6,3,1928,1950,1,0,13,14,2,0.0,3,4,0,1,0,3,5,0,5,0,784,784,1,4,0,0,784,0,0,784,0,1,0,2,1,3,5,5,0,5,5,1950.0,2,2,360,1,1,0,0,0,91,0,0,0,4,10,8,4,76000,1,1568,18816
120,3,43.0,3182,1,3,3,0,4,0,0,2,2,4,2,8,5,2004,2005,1,0,12,13,1,16.0,2,4,2,2,3,3,2,24,5,0,1232,1256,1,0,1,4,1269,0,0,1269,0,2,0,2,1,2,6,5,1,4,1,2004.0,0,2,430,4,4,2,146,20,0,0,144,0,4,4,8,4,192000,3,2525,40400
50,3,58.0,8410,1,3,3,0,2,0,7,1,2,0,0,5,3,1910,1996,2,0,13,13,2,0.0,3,1,2,3,3,3,5,0,5,0,658,658,1,4,1,4,658,526,0,1184,0,1,0,5,1,3,8,5,0,5,6,1977.3601659751037,3,0,0,5,5,0,0,151,0,0,0,0,4,5,8,1,81000,3,1842,25788
80,3,72.0,7200,1,3,3,0,4,0,7,2,2,0,7,6,6,1976,1976,3,0,8,8,1,255.0,3,4,1,3,3,0,0,631,5,0,410,1041,1,0,1,4,1125,0,0,1125,1,1,0,3,1,3,6,5,1,1,5,1977.0,2,1,352,4,4,2,296,0,0,0,0,0,1,10,8,0,125000,3,2166,28158
20,3,93.0,9382,1,0,3,0,1,0,5,2,2,0,2,7,5,1999,2000,1,0,12,13,1,125.0,2,4,2,2,3,3,5,0,5,0,1468,1468,1,0,1,4,1479,0,0,1479,0,2,0,3,1,2,6,5,0,5,1,1999.0,1,2,577,4,4,2,120,25,0,0,0,0,4,7,8,4,191000,0,2947,44205
60,3,96.0,12474,1,3,3,0,4,0,16,2,2,0,5,10,5,2007,2008,1,0,12,13,3,272.0,0,4,2,0,3,0,2,1280,5,0,402,1682,1,0,1,4,1742,590,0,2332,1,2,1,3,1,0,9,5,1,0,3,2008.0,0,3,846,4,4,2,196,134,0,0,0,0,4,8,6,5,426000,2,4014,88308
50,3,50.0,8405,1,3,3,0,4,0,7,2,2,0,0,5,8,1900,1950,1,0,8,8,2,0.0,3,4,0,3,1,3,4,241,1,391,229,861,1,0,1,4,961,406,0,1367,1,1,0,4,1,3,7,5,0,5,5,1978.0,2,1,384,4,4,2,0,130,112,0,0,0,2,4,8,4,119000,0,2228,28964
60,3,71.0,12209,1,0,3,0,1,0,11,2,2,0,5,6,5,2001,2002,1,0,12,13,2,0.0,3,4,2,0,3,3,0,690,5,0,114,804,1,0,1,4,804,1157,0,1961,1,2,1,3,1,2,7,5,1,4,3,2001.0,0,2,560,4,4,2,125,192,0,0,0,0,4,6,8,4,215000,4,2765,44240
20,3,67.96128423040604,8339,1,0,3,0,4,0,12,2,2,0,2,5,7,1959,1959,1,0,8,8,2,0.0,3,4,3,4,4,4,6,0,6,0,0,0,1,4,1,4,882,0,0,882,0,1,0,3,1,3,5,5,0,5,1,1959.0,1,1,294,4,4,2,0,0,0,0,0,0,2,7,8,4,106500,1,882,9702
30,3,67.96128423040604,7446,1,3,3,0,0,0,3,1,2,0,2,4,5,1941,1950,1,0,14,15,2,0.0,3,4,1,3,3,3,4,266,5,0,522,788,1,4,1,0,788,0,0,788,0,1,0,2,1,3,4,5,2,4,6,1977.3601659751037,3,0,0,5,5,2,0,0,0,0,0,0,1,4,8,0,100000,1,1576,14184
50,3,60.0,10134,1,3,3,0,4,0,17,2,2,0,0,5,6,1940,1950,1,0,8,8,2,0.0,3,4,1,3,3,3,5,0,5,0,735,735,1,2,1,0,735,299,0,1034,0,1,0,2,1,3,5,5,0,5,5,1940.0,2,1,240,4,4,2,0,39,0,0,0,0,4,7,8,4,109000,3,1769,19459
20,3,68.0,9571,1,3,3,0,4,0,7,2,2,0,2,5,6,1956,1956,1,0,13,14,2,0.0,3,4,1,3,3,0,1,739,5,0,405,1144,1,4,1,4,1144,0,0,1144,1,1,0,3,1,3,6,5,0,5,1,1956.0,2,1,596,4,4,2,44,0,0,0,0,0,4,6,8,4,129000,3,2288,27456
20,3,60.0,7200,1,3,2,0,4,0,5,2,2,0,2,5,5,1972,1972,3,0,8,8,2,0.0,3,4,1,3,3,0,4,777,5,0,117,894,1,4,1,4,894,0,0,894,0,1,0,2,1,3,6,5,0,5,5,1985.0,1,2,600,4,4,2,215,0,0,0,0,0,4,9,8,4,123000,1,1788,21456
60,3,69.0,7590,1,3,3,0,4,0,12,4,2,0,5,5,5,1962,1962,1,0,12,13,1,288.0,3,4,1,3,3,3,0,540,5,0,324,864,1,4,1,4,876,936,0,1812,0,2,0,4,1,3,8,5,1,4,1,1962.0,1,1,264,4,4,2,0,168,0,0,0,0,4,7,8,4,169500,4,2676,40140
30,4,60.0,8967,1,3,3,0,0,0,9,2,2,0,2,5,2,1920,1950,1,0,8,8,2,0.0,3,1,0,1,2,3,5,0,5,0,961,961,1,2,1,3,1077,0,0,1077,0,1,0,2,1,3,6,1,0,5,5,1920.0,2,1,338,3,3,0,0,0,0,0,0,0,4,11,8,0,67000,3,2038,24456
60,1,65.0,8125,1,3,3,0,4,0,21,2,2,0,5,7,5,2006,2007,1,0,5,5,3,100.0,2,4,2,2,3,3,2,812,5,0,280,1092,1,0,1,4,1112,438,0,1550,1,2,0,2,1,2,7,5,0,5,1,2007.0,0,2,438,4,4,2,0,168,0,0,0,0,4,10,8,4,241000,0,2642,42272
120,3,38.0,14963,1,1,3,0,4,0,24,2,2,4,2,8,5,1996,1996,1,0,3,3,2,0.0,2,4,2,2,3,3,2,786,5,0,474,1260,1,0,1,4,1288,0,0,1288,1,1,1,1,1,0,4,5,2,2,1,1996.0,0,2,500,4,4,2,120,30,0,0,224,0,4,12,8,4,245500,3,2548,35672
20,3,65.0,8767,1,0,3,0,4,0,5,2,2,0,2,7,5,2005,2005,1,0,12,13,2,0.0,2,4,2,2,3,0,2,24,5,0,1286,1310,1,0,1,4,1310,0,0,1310,0,2,0,3,1,2,6,5,1,2,1,2005.0,0,2,400,4,4,2,0,0,0,0,0,0,4,7,6,5,164990,0,2620,39300
30,3,60.0,10200,1,3,3,0,4,0,19,2,2,0,2,5,8,1940,1997,1,0,13,14,2,0.0,3,4,2,3,3,3,5,0,5,0,672,672,1,0,1,4,672,0,0,672,0,1,0,2,1,3,4,5,0,5,5,1940.0,2,1,240,4,4,0,168,0,0,0,0,0,0,8,8,4,108000,1,1344,13440
60,3,93.0,12090,1,3,3,0,0,0,15,2,2,0,5,8,5,1998,1998,3,0,12,13,1,650.0,2,4,2,2,3,3,5,0,5,0,1141,1141,1,2,1,4,1165,1098,0,2263,0,2,1,4,1,2,10,5,1,4,3,1998.0,0,2,420,4,4,2,144,123,0,0,0,0,4,7,8,0,258000,2,3404,71484
60,3,67.96128423040604,10364,1,0,3,0,4,0,8,2,2,0,5,6,5,1995,1996,1,0,8,8,2,0.0,3,4,2,2,3,3,5,0,5,0,806,806,1,2,1,4,806,766,0,1572,0,2,1,3,1,3,7,5,1,4,3,1995.0,0,2,373,4,4,2,0,40,0,0,0,0,4,5,8,4,168000,0,2378,38048
20,3,67.96128423040604,9991,1,0,3,0,0,0,19,1,2,0,2,4,4,1976,1993,1,0,9,10,2,0.0,3,4,1,3,3,3,1,1116,5,0,165,1281,1,0,1,4,1620,0,0,1620,1,2,0,3,1,3,8,2,1,4,1,1993.0,2,2,490,4,4,2,120,78,0,0,0,0,1,6,8,4,150000,0,2901,40614
50,3,51.0,10480,1,3,3,0,4,0,18,2,2,0,0,6,5,1936,1950,1,0,8,8,2,0.0,3,4,0,3,3,3,5,0,5,0,1064,1064,1,0,1,0,1166,0,473,1639,0,1,0,3,1,3,6,1,0,5,5,1936.0,2,1,240,4,4,2,0,0,0,0,0,0,4,3,8,4,115000,4,2230,28990
70,3,63.0,15576,1,3,3,0,4,0,6,2,2,0,5,6,7,1915,1976,1,0,13,10,2,0.0,3,4,0,2,3,3,5,0,5,0,840,840,1,0,1,4,840,840,0,1680,0,2,0,4,1,3,8,5,0,5,1,1960.0,2,1,308,4,4,2,0,0,160,0,0,0,4,3,8,4,177000,4,2520,40320
60,1,85.0,10800,1,3,3,0,4,0,21,2,2,0,5,8,5,2007,2008,1,0,12,13,3,100.0,2,4,2,0,3,3,2,789,5,0,245,1034,1,0,1,4,1050,1028,0,2078,1,2,1,3,1,0,8,5,1,2,1,2008.0,0,3,836,4,4,2,0,102,0,0,0,0,4,4,6,5,339750,2,3112,59128
20,3,68.0,9571,1,3,3,0,4,0,7,2,2,0,2,5,3,1958,1958,1,0,2,2,2,0.0,3,1,1,3,0,3,5,0,5,0,1276,1276,1,4,1,0,1276,0,0,1276,0,1,0,3,1,3,5,4,0,5,1,1958.0,2,1,350,4,4,2,0,0,0,0,0,0,4,6,0,0,60000,3,2552,28072
190,3,100.0,34650,1,3,0,0,4,0,8,2,2,1,2,5,5,1955,1955,3,0,13,14,2,0.0,3,4,1,3,3,2,4,1056,5,0,0,1056,1,4,0,4,1056,0,0,1056,1,1,0,3,1,3,5,5,0,5,1,1955.0,0,2,572,4,4,2,264,0,0,0,0,0,4,1,8,4,145000,3,2112,23232
20,1,67.96128423040604,4403,1,1,3,0,4,0,21,2,2,0,2,7,5,2009,2009,1,0,8,8,3,432.0,0,4,2,0,3,0,2,578,5,0,892,1470,1,0,1,4,1478,0,0,1478,1,2,1,2,1,2,7,5,1,2,1,2009.0,0,2,484,4,4,2,0,144,0,0,0,0,4,6,6,5,222000,0,2948,50116
30,4,56.0,8960,1,3,3,0,4,0,17,0,2,0,2,5,6,1927,1950,1,0,14,15,2,0.0,3,4,1,3,3,3,5,0,5,0,1008,1008,1,2,1,0,1028,0,0,1028,0,1,0,2,1,3,5,5,1,2,5,1927.0,2,2,360,4,4,2,0,0,130,0,0,0,4,3,8,4,115000,3,2036,22396
60,3,59.0,11228,1,1,3,0,1,0,20,2,2,0,5,7,5,1993,1993,1,0,12,13,2,0.0,2,4,2,2,3,3,1,50,2,531,499,1080,1,0,1,4,1080,1017,0,2097,0,2,1,3,1,2,9,5,1,4,1,1993.0,2,3,678,4,4,2,196,187,0,0,0,0,4,12,8,4,228000,2,3177,60363
20,3,73.0,8899,1,0,3,0,4,0,8,2,2,0,2,7,5,2007,2007,1,0,12,13,2,0.0,2,4,2,2,3,0,2,24,5,0,1316,1340,1,0,1,4,1340,0,0,1340,0,2,0,3,1,2,6,5,0,5,1,2007.0,0,2,396,4,4,2,100,30,0,0,0,0,4,8,6,5,181134,0,2680,40200
60,3,74.0,7844,1,3,3,0,4,0,19,2,2,0,5,6,7,1978,1978,3,0,6,6,1,203.0,3,4,1,3,3,3,0,209,5,0,463,672,1,4,1,4,672,728,0,1400,0,1,1,3,1,3,6,5,1,4,1,1978.0,0,2,440,4,4,2,0,0,0,0,0,0,4,3,8,4,149500,0,2072,29008
70,3,86.0,22420,1,0,3,0,4,0,6,1,2,0,5,6,6,1918,1950,3,0,13,12,2,0.0,3,4,0,2,3,3,1,1128,5,0,242,1370,2,4,0,0,1370,1254,0,2624,1,2,1,4,1,3,10,5,1,2,5,1918.0,2,3,864,4,4,0,0,0,0,0,0,0,4,11,8,4,239000,2,3994,75886
50,3,60.0,8160,1,3,3,0,4,0,7,2,2,0,0,5,6,1940,1950,1,0,8,8,2,0.0,3,4,0,3,3,3,0,312,5,0,444,756,1,1,0,1,756,378,0,1134,1,1,1,3,1,3,7,5,0,5,5,1940.0,2,1,240,4,4,1,0,0,0,0,0,0,4,4,8,1,126000,3,1890,26460
20,3,65.0,8450,1,3,3,0,4,0,12,2,2,0,2,5,6,1968,1968,1,0,12,13,2,0.0,3,4,1,3,3,3,1,775,5,0,281,1056,1,0,1,4,1056,0,0,1056,1,1,0,3,1,3,6,5,1,1,1,1968.0,2,1,304,4,4,2,0,85,184,0,0,0,4,7,8,4,142000,3,2112,25344
90,4,78.0,7060,1,3,3,0,4,0,11,2,2,2,6,7,5,1997,1998,1,0,12,13,1,200.0,3,2,2,2,1,1,2,1309,5,0,35,1344,1,0,1,4,1344,0,0,1344,2,2,0,2,2,3,8,5,0,5,1,1997.0,0,4,784,4,4,2,0,0,0,0,0,0,4,11,8,2,206300,0,2688,45696
20,3,67.96128423040604,16635,1,0,3,0,2,0,14,2,2,0,2,6,7,1977,2000,1,0,5,5,3,126.0,2,4,1,2,3,3,0,1246,5,0,356,1602,1,2,1,4,1602,0,0,1602,0,2,0,3,1,2,8,5,1,4,1,1977.0,0,2,529,4,4,2,240,0,0,0,0,0,4,6,8,4,215000,0,3204,51264
20,3,100.0,21750,1,3,1,0,4,1,11,0,2,0,2,5,5,1954,1954,3,0,6,6,2,0.0,3,4,1,3,3,3,5,0,5,0,988,988,1,0,1,0,988,0,0,988,0,1,0,2,1,3,4,5,0,5,1,1954.0,1,2,520,4,4,0,0,0,0,0,0,0,4,2,8,4,113000,1,1976,19760
60,3,80.0,9200,1,3,3,0,4,0,15,2,2,0,5,8,5,1998,1998,1,0,12,13,1,473.0,2,4,2,2,3,3,2,986,5,0,484,1470,1,2,1,4,1470,1160,0,2630,1,2,1,4,1,2,8,5,1,4,1,1998.0,0,3,696,4,4,2,0,66,0,0,0,0,4,6,8,4,315000,2,4100,77900
20,3,72.0,9000,1,3,3,0,4,0,12,2,2,0,2,6,5,1956,1956,1,0,13,14,1,74.0,3,4,1,2,3,3,3,616,5,0,580,1196,1,2,1,0,1196,0,0,1196,1,1,0,2,1,3,6,5,1,2,1,1956.0,1,1,297,4,4,2,0,44,0,0,0,0,4,5,8,4,139000,3,2392,31096
60,4,60.0,3378,1,3,1,0,4,0,17,2,2,0,5,7,8,1946,1992,1,0,6,6,2,0.0,3,2,1,3,3,3,5,0,5,0,651,651,1,2,1,4,707,682,0,1389,0,1,1,3,1,3,6,5,2,2,5,1947.0,2,1,240,4,4,1,0,0,126,0,0,0,4,9,8,4,135000,0,2040,30600
20,3,77.0,8593,1,0,3,0,4,0,12,2,2,0,2,4,6,1957,1957,3,0,8,8,2,0.0,3,4,1,3,3,3,4,288,5,0,619,907,1,0,1,4,907,0,0,907,0,1,0,3,1,3,5,5,0,5,5,1964.0,2,1,352,4,4,2,0,0,0,0,0,0,4,7,8,4,109008,1,1814,18140
20,3,64.0,6762,1,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,0,12,13,1,108.0,2,4,2,2,3,3,2,664,5,0,544,1208,1,0,1,4,1208,0,0,1208,1,2,0,2,1,2,6,5,0,5,1,2007.0,1,2,628,4,4,2,105,54,0,0,0,0,4,9,6,5,195400,3,2416,36240
20,3,130.0,11457,1,0,3,0,0,0,23,2,2,0,2,6,5,1988,1988,1,0,6,6,2,0.0,3,4,1,2,3,2,2,1005,5,0,387,1392,1,4,1,4,1412,0,0,1412,1,2,0,3,1,2,6,5,1,4,1,1988.0,2,2,576,4,4,2,0,0,169,0,0,0,4,3,8,4,175000,0,2804,39256
160,4,21.0,1680,1,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,0,6,6,1,232.0,3,4,1,3,3,3,0,387,5,0,96,483,1,4,1,4,483,504,0,987,0,1,1,2,1,3,4,5,0,5,5,1971.0,2,1,264,4,4,2,0,0,0,0,0,0,4,7,0,0,85400,1,1470,17640
50,4,60.0,5586,1,0,0,0,4,0,17,1,2,0,0,6,7,1920,1998,1,0,8,8,2,0.0,3,4,0,3,3,3,5,0,5,0,901,901,1,2,1,4,1088,110,0,1198,0,1,0,4,1,3,7,5,0,5,6,1977.3601659751037,3,0,0,5,5,0,0,98,0,0,0,0,2,9,3,0,79900,3,2099,29386
160,4,24.0,1920,1,3,3,0,4,0,2,2,2,4,5,5,5,1971,1971,1,0,6,6,1,376.0,3,4,1,3,3,3,0,471,5,0,294,765,1,0,1,4,765,600,0,1365,1,1,1,2,1,3,6,2,0,5,5,1971.0,2,2,440,4,4,2,240,36,0,0,0,0,4,8,8,4,122500,0,2130,27690
60,3,100.0,10839,1,0,3,0,0,0,8,2,2,0,5,6,5,1997,1998,1,0,12,13,2,0.0,3,4,2,2,3,3,5,0,5,0,926,926,1,0,1,4,926,678,0,1604,0,2,1,3,1,3,7,5,1,4,1,1997.0,0,2,470,4,4,2,0,36,0,0,0,0,4,7,8,4,181000,0,2530,40480
180,4,21.0,1890,1,3,3,0,4,0,10,2,2,3,6,4,7,1972,1972,1,0,5,5,2,0.0,3,2,1,2,3,0,0,495,5,0,135,630,1,2,1,4,630,0,0,630,1,1,0,1,1,3,3,5,0,5,6,1977.3601659751037,3,0,0,5,5,2,88,0,0,0,0,0,4,6,8,4,81000,1,1260,10080
60,3,43.0,10667,1,1,3,0,1,0,5,4,2,0,5,7,6,1996,1996,1,0,12,13,2,0.0,2,4,2,2,3,0,2,385,0,344,70,799,1,0,1,4,827,834,0,1661,1,2,1,3,1,2,6,5,1,4,1,1996.0,1,2,550,4,4,2,158,61,0,0,0,0,4,4,5,4,212000,4,2460,39360
50,4,40.0,4400,1,3,3,0,4,0,17,2,2,0,0,6,8,1920,1950,1,0,11,12,2,0.0,3,4,0,1,3,3,5,0,5,0,648,648,1,4,1,0,734,384,0,1118,0,1,0,2,1,3,6,5,0,5,5,1990.0,2,2,440,4,4,2,0,0,0,0,0,0,4,10,8,4,116000,3,1766,22958
45,4,50.0,6000,1,3,3,0,4,0,3,2,2,0,1,6,7,1926,2004,1,0,13,14,2,0.0,2,4,2,3,3,3,5,0,5,0,884,884,1,2,1,4,904,0,0,904,0,1,0,2,1,3,4,5,0,5,5,1926.0,2,1,180,4,4,2,0,0,105,0,0,0,4,1,8,4,119000,1,1788,19668
30,3,40.0,4280,1,3,3,0,4,0,6,2,2,0,2,5,6,1913,2002,1,0,14,12,2,0.0,3,4,2,3,3,3,3,365,5,0,75,440,1,4,0,4,694,0,0,694,0,1,0,2,1,2,4,5,1,2,5,1990.0,2,1,352,2,4,1,0,0,34,0,0,0,2,3,8,4,90350,1,1134,11340
50,3,67.0,12354,1,3,3,0,0,0,7,2,2,0,0,6,8,1920,2000,1,0,13,14,2,0.0,3,4,0,3,0,2,5,0,5,0,684,684,1,2,1,4,684,512,0,1196,0,1,0,3,1,2,7,5,0,5,5,2005.0,2,2,528,4,4,2,0,46,0,0,0,0,0,8,4,4,110000,3,1880,26320
90,3,92.0,12108,1,3,3,0,4,0,7,2,2,2,2,4,4,1955,1955,1,0,12,13,1,270.0,3,4,1,3,3,3,0,133,5,0,1307,1440,1,4,0,1,1440,0,0,1440,0,2,0,4,2,1,8,5,0,5,6,1977.3601659751037,3,0,0,5,5,2,0,0,0,0,0,0,4,9,8,4,118000,0,2880,40320
50,4,52.0,6240,1,3,3,0,4,0,3,2,2,0,0,5,7,1930,1992,1,0,8,8,2,0.0,3,4,2,3,3,3,5,0,5,0,1078,1078,1,4,1,4,1128,445,0,1573,0,2,0,3,1,3,8,5,1,2,5,1930.0,2,2,360,4,4,1,0,0,0,0,0,0,4,6,8,4,162900,0,2651,39765
